0.0001,6,1525774094.113235,-Inf,-Inf,Inf
1e-06,6,1525774094.11571,-Inf,-Inf,Inf
1e-08,6,1525774094.117991,-Inf,-Inf,Inf
1e-10,6,1525774094.120191,-Inf,-Inf,Inf
1e-12,6,1525774094.122388,-Inf,-Inf,Inf
