0.3515751361846924,0.9975062344139651
0.3552279472351074,0.9564744352317358
0.3573548793792725,0.8858131487889274
0.3822758197784424,0.793646856910432
0.3539438247680664,0.6915599431191948
0.37322998046875,0.5894466937566538
0.3571150302886963,0.4941917031390443
0.3922791481018066,0.4095999999999996
0.4203619956970215,0.3370400719580555
0.3843719959259033,0.2762807772468965
0.4100511074066162,0.2262184336918419
0.4276230335235596,0.1853909605685011
0.4381949901580811,0.152290303390839
0.4176311492919922,0.1255255401324765
0.4310190677642822,0.1038906395183115
0.4161021709442139,0.08637811696784717
0.4769680500030518,0.07216565988053869
0.4413628578186035,0.06059171597633117
0.4701681137084961,0.05112864894782056
0.4408259391784668,0.043357601847684
0.4308390617370605,0.03694671429406036
0.4466328620910645,0.03163305029002572
0.4487669467926025,0.02720799234775235
0.4736690521240234,0.02350562614507279
0.4642019271850586,0.02039359381136023
0.4707968235015869,0.01776593184921928
0.489948034286499,0.01553747877798912
0.4844939708709717,0.01363951196121231
0.4881839752197266,0.01251439059520087
0.5035159587860107,0.02011737313603001
0.519733190536499,0.009454485761266285
0.5108108520507812,0.009180439790568725
0.4908030033111572,0.00891042628243886
0.4956510066986084,0.008644444879481647
0.5424208641052246,0.008382495281262418
0.5301458835601807,0.00812457723146192
0.5122768878936768,0.007870690509220644
0.5064239501953125,0.00762083492969834
0.5344271659851074,0.008051474730835291
0.5276269912719727,0.008683254173379307
0.5201160907745361,0.009293901178241861
0.5395388603210449,0.009882905827868101
0.5567209720611572,0.01045010768345796
0.551124095916748,0.01099561111138648
0.5689170360565186,0.01151971887971695
0.5401089191436768,0.0120228801089734
0.5952589511871338,0.01250564951999471
0.5635519027709961,0.01296865558596257
0.5840058326721191,0.0134125757112218
0.6088230609893799,0.004936954253636001
0.5564279556274414,0.004953703922360908
0.5939981937408447,0.004546064135761535
0.5892550945281982,0.004356664107097855
0.6117558479309082,0.004171294064365914
0.5864489078521729,0.003989953986904628
0.588982105255127,0.003812643852375988
0.6003410816192627,0.003639363636209361
0.6330230236053467,0.003470113331703315
0.617297887802124,0.003304892916521205
0.6013898849487305,0.003143702378377576
0.5922071933746338,0.002986541701635579
0.6176338195800781,0.002833410879594874
0.6131200790405273,0.002684309902203451
0.6247780323028564,0.00253923875270842
0.6176080703735352,0.002398197432226912
0.6123991012573242,0.002261185925122349
0.6271600723266602,0.002128204220226136
0.6569750308990479,0.002706982557414141
0.6347219944000244,0.003499037363137337
0.636883020401001,0.001753437898686576
0.6406838893890381,0.001636575368002753
0.6663749217987061,0.001523742616072957
0.6654019355773926,0.001446252403948455
0.6623458862304688,0.001734717296008092
0.656810998916626,0.00204680169650153
0.6611490249633789,0.002381282284774597
0.663956880569458,0.002736824009789286
0.6798050403594971,0.003112000197219767
0.6890151500701904,0.003505311270971478
0.7126641273498535,0.003915202045224319
0.6618421077728271,0.004340077574207334
0.7141439914703369,0.004778317571940627
0.7209620475769043,0.0009990151497529353
0.7262709140777588,0.003202572737109605
0.7289419174194336,0.002865880107518964
0.7100679874420166,0.002559856625012721
0.7217659950256348,0.002282162908904655
0.6951231956481934,0.002058357460106892
0.7056708335876465,0.002525751246860498
0.7093181610107422,0.001597648354386167
0.7292520999908447,0.001412503633300296
0.7112369537353516,0.001245932870420345
0.7333049774169922,0.001096348271026679
0.7370541095733643,0.0009622725639917466
0.7543709278106689,0.0008423339062883327
0.7305271625518799,0.0007352606776935061
0.7713689804077148,0.0006460470076682156
0.7464361190795898,0.0006263432259341784
0.7585790157318115,0.0006072891557320048
0.7428860664367676,0.0006687355651844629
